Vehicle_ID,Station_ID,Vehicle_Type,Battery_Capacity_kWh,Manufacturer,Model_Name,Registration_Year,Owner_Type
66238,15265,Electric Scooter,81.3,Volvo,C40 Recharge,2025,Taxi Operator
66239,12053,Truck,76.4,MG,ZS EV,2020,Delivery Service
66240,20678,Pickup,58.4,Mahindra,BE.05,2024,Ride-Sharing Partner
66241,13234,SUV,99.9,Hyundai,Kona Electric,2025,Educational Institution
66242,12777,Hatchback,33.6,Maruti Suzuki,Futuro-e,2019,Individual
66243,27245,Sedan,95.6,Skoda,Enyaq iV,2018,Ride-Sharing Partner
66244,18241,Sedan,35.5,Volkswagen,ID.3,2023,Educational Institution
66245,15656,Luxury Sedan,48.9,BYD,Atto 3,2022,Municipal Utility
66246,15790,Minivan,65.3,Jeep,Avenger EV,2021,Fleet
66247,29839,Crossover,76.8,Ford,F-150 Lightning,2020,Rental Agency
66248,12366,Electric Scooter,71.2,Volkswagen,ID.3,2020,Municipal Utility
66249,13531,Van,64.1,Mercedes-Benz,EQS,2021,Government
66250,18048,Van,56.9,BMW,i7,2018,Fleet
66251,21980,Pickup,79.8,Nissan,Ariya,2023,Delivery Service
66252,24417,SUV,37,Volvo,C40 Recharge,2025,Ride-Sharing Partner
66253,22294,Sedan,45.4,Skoda,Enyaq iV,2022,Educational Institution
66254,15846,Minivan,95.8,Volvo,XC40 Recharge,2023,Rental Agency
66255,16014,Convertible,76.4,Volvo,XC40 Recharge,2018,Individual
66256,25845,Electric Scooter,86.1,Tesla,Model Y,2021,Rental Agency
66257,13044,Van,94.4,Kia,EV6,2024,Fleet
66258,10798,Van,69.4,Ford,Mustang Mach-E,2020,Fleet
66259,18015,Sedan,31.6,BYD,Seal,2023,Government
66260,14806,Compact SUV,63.7,Maruti Suzuki,eVX,2024,Educational Institution
66261,29832,Three-Wheeler,43.3,Renault,K-ZE,2019,Fleet
66262,11299,Electric Bike,46.3,Mercedes-Benz,EQB,2018,Rental Agency
66263,14129,Electric Bike,42.7,Citroën,ë-C3,2022,Rental Agency
66264,11981,Electric Bike,33.7,Tesla,Model Y,2023,Individual
66265,27047,Van,68.2,Volkswagen,ID.3,2023,Taxi Operator
66266,27971,Luxury Sedan,87,Ford,F-150 Lightning,2020,Fleet
66267,21260,Hatchback,50.1,Ford,F-150 Lightning,2018,Corporate
66268,10064,Electric Scooter,75.4,Volkswagen,ID.3,2024,Corporate
66269,28504,Van,65.2,BYD,e6,2022,Government
66270,15198,Convertible,35.4,Skoda,Enyaq iV,2023,Ride-Sharing Partner
66271,21214,Hatchback,86.1,Skoda,Enyaq iV,2021,Rental Agency
66272,23630,Hatchback,93.1,Hyundai,Ioniq 5,2025,Taxi Operator
66273,11798,Electric Bike,75.8,Honda,e,2021,Corporate
66274,10214,Crossover,82.4,MG,Comet EV,2024,Individual
66275,15704,Convertible,81.5,Mahindra,eVerito,2023,Corporate
66276,24311,Electric Bike,83.6,BYD,Seal,2022,Delivery Service
66277,25121,Sedan,51.8,BYD,e6,2022,Individual
66278,21197,Electric Scooter,92,BYD,Seal,2020,Delivery Service
66279,22606,Van,72.2,Citroën,ë-C3,2019,Rental Agency
66280,15539,Minivan,49,Tesla,Model S,2024,Rental Agency
66281,23286,Pickup,77.6,Audi,Q8 e-tron,2019,Municipal Utility
66282,29221,Electric Bike,90.3,Skoda,Enyaq iV,2024,Government
66283,15239,Hatchback,69.2,Tata,Tigor EV,2020,Delivery Service
66284,21055,Electric Bike,71.6,Jeep,Avenger EV,2020,Educational Institution
66285,21453,Compact SUV,63.2,Tesla,Model S,2019,Fleet
66286,12847,Electric Bike,56.2,Nissan,Ariya,2022,Municipal Utility
66287,26219,Van,59.8,Audi,Q4 e-tron,2018,Rental Agency
66288,11840,SUV,31.9,Maruti Suzuki,eVX,2023,Rental Agency
66289,22350,Compact SUV,94.2,Nissan,Leaf,2025,Ride-Sharing Partner
66290,22662,Three-Wheeler,69.4,Honda,e,2018,Educational Institution
66291,26699,Luxury Sedan,39.8,Kia,EV6,2020,Government
66292,19225,Convertible,46.2,Renault,ZOE,2019,Delivery Service
66293,13833,Compact SUV,86.5,Audi,Q8 e-tron,2025,Corporate
66294,25369,Compact SUV,70.7,Mahindra,BE.05,2025,Educational Institution
66295,10505,Coupe,97.8,Honda,Prologue,2018,Rental Agency
66296,20580,Truck,96.5,Renault,K-ZE,2018,Fleet
66297,13359,Luxury Sedan,77.9,Audi,Q4 e-tron,2018,Delivery Service
66298,29687,Crossover,56.4,Jeep,Avenger EV,2022,Municipal Utility
66299,16361,Three-Wheeler,31.1,Volkswagen,ID.4,2023,Educational Institution
66300,26623,Three-Wheeler,65.8,Mercedes-Benz,EQS,2024,Municipal Utility
66301,29210,Electric Bike,93.4,Volvo,XC40 Recharge,2023,Municipal Utility
66302,20156,Van,42.1,MG,ZS EV,2018,Taxi Operator
66303,26130,Crossover,66.8,Jeep,Avenger EV,2019,Taxi Operator
66304,25304,Minivan,43.4,BMW,iX,2025,Municipal Utility
66305,28957,Sedan,78.7,Mercedes-Benz,EQE,2019,Corporate
66306,10093,Pickup,49,Ford,F-150 Lightning,2018,Government
66307,17416,Electric Scooter,79.6,Skoda,Enyaq iV,2018,Individual
66308,17640,Minivan,74,Jeep,Avenger EV,2020,Government
66309,17197,Electric Scooter,45,Skoda,Enyaq iV,2022,Taxi Operator
66310,26817,Crossover,54.1,Skoda,Enyaq iV,2020,Rental Agency
66311,24422,Pickup,79.3,Hyundai,Kona Electric,2022,Government
66312,15795,Pickup,71.1,Renault,K-ZE,2022,Delivery Service
66313,25305,Convertible,45.5,Honda,e,2025,Rental Agency
66314,29629,Electric Scooter,32.7,Kia,EV6,2022,Individual
66315,23625,Luxury Sedan,78.7,Honda,e,2019,Taxi Operator
66316,18857,Luxury Sedan,41.2,Mahindra,eVerito,2019,Fleet
66317,25455,Van,87.3,BMW,iX,2019,Ride-Sharing Partner
66318,10255,SUV,36.6,Tata,Nexon EV,2024,Government
66319,23607,Coupe,93.2,Tata,Tigor EV,2024,Government
66320,19144,SUV,61.6,Mercedes-Benz,EQB,2024,Delivery Service
66321,11373,Minivan,74.9,Maruti Suzuki,eVX,2023,Ride-Sharing Partner
66322,15248,Luxury Sedan,46.9,Maruti Suzuki,eVX,2021,Taxi Operator
66323,18210,Sedan,89.7,MG,Comet EV,2024,Individual
66324,23715,Electric Bike,37.3,Renault,ZOE,2018,Government
66325,24192,Minivan,30.3,Audi,Q8 e-tron,2025,Individual
66326,16123,Electric Scooter,63.5,Hyundai,Kona Electric,2023,Ride-Sharing Partner
66327,17555,Crossover,78.1,Ford,Mustang Mach-E,2024,Fleet
66328,26144,Compact SUV,66.1,Jeep,Avenger EV,2024,Fleet
66329,25710,Coupe,31,Volvo,XC40 Recharge,2018,Educational Institution
66330,15552,Hatchback,70.8,Volkswagen,ID.3,2024,Fleet
66331,19125,Coupe,63.8,Ford,Mustang Mach-E,2018,Rental Agency
66332,24929,Electric Scooter,35.9,Citroën,ë-C3,2021,Educational Institution
66333,23021,Convertible,41.9,Ford,F-150 Lightning,2024,Taxi Operator
66334,28061,Electric Scooter,40.5,Mercedes-Benz,EQS,2024,Rental Agency
66335,25725,Hatchback,73.4,Citroën,ë-C3,2021,Municipal Utility
66336,28401,Three-Wheeler,70.9,Audi,e-tron,2022,Government
66337,27371,Truck,57.7,Citroën,ë-C3,2021,Taxi Operator
66338,12326,Minivan,50.4,Maruti Suzuki,eVX,2021,Individual
66339,24310,Sedan,45.1,Volkswagen,ID.4,2024,Fleet
66340,17444,Three-Wheeler,73.6,Citroën,ë-C3,2024,Fleet
66341,21344,Electric Bike,40.1,Kia,Soul EV,2020,Rental Agency
66342,14268,Convertible,32.6,Ford,Mustang Mach-E,2024,Ride-Sharing Partner
66343,25488,Van,39.8,Volkswagen,ID.3,2018,Delivery Service
66344,24374,Compact SUV,61.7,Mercedes-Benz,EQS,2024,Taxi Operator
66345,13243,Electric Bike,35.8,MG,Comet EV,2020,Rental Agency
66346,11324,Convertible,63.2,MG,Comet EV,2020,Ride-Sharing Partner
66347,19868,Convertible,55.5,Volvo,XC40 Recharge,2020,Government
66348,24269,Three-Wheeler,45.9,Ford,Mustang Mach-E,2018,Educational Institution
66349,16957,Coupe,43.9,Maruti Suzuki,eVX,2018,Ride-Sharing Partner
66350,13670,Sedan,37,Mahindra,eVerito,2025,Rental Agency
66351,21173,Minivan,51.1,Citroën,ë-C3,2018,Rental Agency
66352,20043,Sedan,43.2,Ford,Mustang Mach-E,2025,Municipal Utility
66353,28761,Minivan,34.2,Renault,K-ZE,2023,Fleet
66354,25544,Hatchback,39.4,Kia,Soul EV,2022,Municipal Utility
66355,18139,Hatchback,81.9,Hyundai,Kona Electric,2020,Taxi Operator
66356,25966,SUV,58.9,Skoda,Enyaq iV,2019,Taxi Operator
66357,14854,Luxury Sedan,46.7,BYD,e6,2021,Government
66358,20709,Van,88.3,Ford,F-150 Lightning,2021,Government
66359,23328,SUV,78.2,Skoda,Enyaq iV,2019,Delivery Service
66360,19382,Sedan,84,Volkswagen,ID.3,2020,Taxi Operator
66361,23687,Electric Bike,76.3,Mahindra,XUV400,2023,Taxi Operator
66362,26599,Pickup,65.5,BYD,Atto 3,2024,Individual
66363,24160,Hatchback,94.1,BMW,i7,2025,Government
66364,15062,Convertible,67.8,Volvo,XC40 Recharge,2022,Delivery Service
66365,20136,Coupe,74.4,Citroën,ë-C3,2023,Educational Institution
66366,10605,SUV,66.2,BMW,i7,2020,Corporate
66367,28304,Coupe,38.8,Renault,ZOE,2024,Delivery Service
66368,17124,Coupe,34.8,Ford,F-150 Lightning,2024,Corporate
66369,11260,Electric Scooter,47.7,Renault,ZOE,2020,Fleet
66370,22231,Sedan,91.6,Mercedes-Benz,EQB,2020,Rental Agency
66371,14463,Truck,31.1,Volkswagen,ID.4,2025,Individual
66372,12725,Truck,70.2,Jeep,Avenger EV,2025,Rental Agency
66373,22306,Hatchback,66.1,Renault,ZOE,2024,Corporate
66374,13704,SUV,81.4,Kia,EV6,2022,Government
66375,29347,Three-Wheeler,47.4,Mercedes-Benz,EQS,2020,Delivery Service
66376,11944,SUV,97.6,Skoda,Enyaq iV,2019,Ride-Sharing Partner
66377,24718,Three-Wheeler,71.4,Honda,Prologue,2025,Educational Institution
66378,26655,SUV,32.2,Volkswagen,ID.4,2023,Individual
66379,17427,Electric Bike,90,Mahindra,XUV400,2019,Corporate
66380,13025,Coupe,52.4,Hyundai,Ioniq 5,2025,Delivery Service
66381,10608,Coupe,63.9,Volkswagen,ID.4,2023,Delivery Service
66382,18046,Three-Wheeler,68.6,Nissan,Ariya,2024,Government
66383,29469,Luxury Sedan,47.8,Kia,Soul EV,2020,Educational Institution
66384,22544,Compact SUV,70.5,BMW,i7,2018,Government
66385,14884,Minivan,69,Ford,Mustang Mach-E,2021,Delivery Service
66386,16524,Van,37.8,Tata,Nexon EV,2024,Rental Agency
66387,19703,Electric Scooter,35.6,Tesla,Model 3,2022,Individual
66388,24886,Electric Scooter,95.3,Mahindra,eVerito,2019,Delivery Service
66389,14704,Minivan,91.1,Volkswagen,ID.3,2022,Fleet
66390,18535,Crossover,87.5,Volvo,C40 Recharge,2025,Municipal Utility
66391,25615,Three-Wheeler,87.1,Volkswagen,ID.4,2024,Taxi Operator
66392,17213,Luxury Sedan,35.9,BMW,iX,2019,Fleet
66393,20069,Truck,45.1,Volvo,XC40 Recharge,2019,Taxi Operator
66394,27653,Truck,79.3,Kia,EV6,2020,Municipal Utility
66395,19672,Electric Scooter,41.4,Kia,Soul EV,2022,Rental Agency
66396,10693,Electric Bike,84.3,Volvo,C40 Recharge,2021,Government
66397,15154,Hatchback,85.1,Hyundai,Ioniq 5,2024,Delivery Service
66398,11862,Crossover,40.3,Citroën,ë-C3,2025,Rental Agency
66399,29156,Truck,63.4,Renault,ZOE,2020,Educational Institution
66400,17857,Sedan,44.6,Jeep,Avenger EV,2022,Corporate
66401,20127,Crossover,59.6,Honda,e,2024,Ride-Sharing Partner
66402,16341,Convertible,61.3,Audi,Q8 e-tron,2020,Municipal Utility
66403,21189,Electric Scooter,54.1,Ford,Mustang Mach-E,2020,Educational Institution
66404,24711,Truck,90,Mahindra,eVerito,2024,Ride-Sharing Partner
66405,14068,Sedan,80.2,Renault,ZOE,2021,Taxi Operator
66406,10343,Hatchback,60.8,BMW,iX,2024,Municipal Utility
66407,16070,Electric Bike,82.3,Audi,e-tron,2025,Delivery Service
66408,10838,Van,87.5,Honda,Prologue,2022,Delivery Service
66409,25973,Van,81.6,Honda,Prologue,2023,Municipal Utility
66410,14587,Van,48.5,Honda,Prologue,2022,Delivery Service
66411,28790,Sedan,75.4,Maruti Suzuki,Futuro-e,2018,Municipal Utility
66412,22965,Van,47.2,BMW,i4,2025,Ride-Sharing Partner
66413,19930,Convertible,48.7,Volvo,XC40 Recharge,2024,Ride-Sharing Partner
66414,24969,Electric Scooter,38.6,Kia,Soul EV,2021,Individual
66415,26848,Pickup,48.9,Volvo,XC40 Recharge,2018,Fleet
66416,25561,Crossover,68.6,Volkswagen,ID.3,2023,Ride-Sharing Partner
66417,29406,Three-Wheeler,30.2,Nissan,Leaf,2020,Rental Agency
66418,13159,Crossover,71.9,Jeep,Avenger EV,2019,Government
66419,28503,Electric Scooter,71.5,Kia,Soul EV,2021,Rental Agency
66420,12413,Luxury Sedan,90.8,Volkswagen,ID.3,2018,Municipal Utility
66421,21758,Coupe,60,Hyundai,Kona Electric,2019,Ride-Sharing Partner
66422,20776,Luxury Sedan,81.5,Mahindra,BE.05,2020,Educational Institution
66423,20170,Compact SUV,61.6,Honda,e,2025,Municipal Utility
66424,15235,Minivan,43.5,Audi,Q4 e-tron,2022,Taxi Operator
66425,28968,Pickup,72.9,Skoda,Enyaq iV,2020,Municipal Utility
66426,14866,Electric Scooter,90.5,Maruti Suzuki,Futuro-e,2025,Ride-Sharing Partner
66427,19701,Minivan,50,Nissan,Leaf,2022,Taxi Operator
66428,14941,Coupe,67.2,Audi,e-tron,2023,Taxi Operator
66429,27360,Electric Bike,80.6,Volkswagen,ID.3,2019,Rental Agency
66430,12134,Crossover,40.6,Nissan,Ariya,2025,Rental Agency
66431,21287,Compact SUV,62.3,Nissan,Ariya,2020,Government
66432,15948,Minivan,54.3,Jeep,Avenger EV,2025,Government
66433,14754,Truck,98.5,Mahindra,BE.05,2025,Delivery Service
66434,29906,Pickup,82.6,Mahindra,BE.05,2018,Delivery Service
66435,29598,Electric Scooter,46.1,BYD,e6,2025,Delivery Service
66436,16683,Luxury Sedan,83,Jeep,Avenger EV,2021,Educational Institution
66437,12139,Van,98.9,Mercedes-Benz,EQB,2024,Corporate
66438,13117,Van,68.2,Tata,Nexon EV,2024,Educational Institution
66439,27788,Sedan,98.4,MG,Comet EV,2020,Municipal Utility
66440,15789,Pickup,89,Renault,K-ZE,2022,Ride-Sharing Partner
66441,23042,Sedan,37.6,Jeep,Avenger EV,2023,Ride-Sharing Partner
66442,19918,Coupe,54.5,Honda,e,2021,Delivery Service
66443,28197,Van,37.8,Tesla,Model S,2020,Corporate
66444,25089,Pickup,47.3,MG,ZS EV,2023,Municipal Utility
66445,11263,Three-Wheeler,84.6,Tata,Tigor EV,2019,Taxi Operator
66446,29963,Compact SUV,57.4,Volvo,C40 Recharge,2024,Rental Agency
66447,19452,Luxury Sedan,49.1,BYD,Seal,2021,Educational Institution
66448,11102,Pickup,67.4,Kia,Soul EV,2023,Rental Agency
66449,19263,Three-Wheeler,62.8,Tesla,Model S,2018,Ride-Sharing Partner
66450,13375,SUV,33.5,Tata,Tigor EV,2021,Corporate
66451,22979,SUV,68.3,Audi,Q8 e-tron,2025,Corporate
66452,29252,Electric Scooter,76.2,BMW,iX,2025,Individual
66453,18938,Minivan,61.5,Mahindra,BE.05,2018,Government
66454,23822,Coupe,30.9,Tesla,Model Y,2019,Fleet
66455,23028,Van,97.1,Maruti Suzuki,eVX,2021,Rental Agency
66456,14148,Sedan,37.8,MG,Comet EV,2019,Delivery Service
66457,28854,Truck,81.6,Hyundai,Ioniq 5,2022,Corporate
66458,13050,Van,39.1,Tesla,Model Y,2023,Ride-Sharing Partner
66459,11276,Sedan,96.9,Kia,EV6,2024,Fleet
66460,28145,Hatchback,61.9,Jeep,Avenger EV,2024,Educational Institution
66461,10551,Crossover,37,BMW,iX,2023,Corporate
66462,23855,Electric Bike,94.9,Maruti Suzuki,Futuro-e,2025,Individual
66463,12323,Electric Bike,70.6,BYD,e6,2019,Fleet
66464,19345,Three-Wheeler,94,Audi,Q8 e-tron,2021,Taxi Operator
66465,17064,Minivan,33.6,Jeep,Avenger EV,2023,Government
66466,20090,Hatchback,32.9,Renault,ZOE,2018,Educational Institution
66467,23046,Electric Bike,48,Citroën,ë-C3,2018,Delivery Service
66468,13375,Luxury Sedan,69.4,Mercedes-Benz,EQB,2024,Rental Agency
66469,25801,Minivan,73.1,Skoda,Enyaq iV,2024,Government
66470,25740,Electric Bike,41.1,Volkswagen,ID.3,2019,Corporate
66471,26753,Three-Wheeler,37.7,Skoda,Enyaq iV,2018,Ride-Sharing Partner
66472,25206,Convertible,65.8,Honda,e,2022,Delivery Service
66473,11112,Electric Scooter,40.7,Citroën,ë-C3,2021,Taxi Operator
66474,20694,Compact SUV,79.7,BMW,i4,2022,Rental Agency
66475,24766,Pickup,85.2,MG,Comet EV,2019,Educational Institution
66476,22540,Luxury Sedan,99.1,Maruti Suzuki,Futuro-e,2023,Individual
66477,15968,Convertible,66.5,BYD,Atto 3,2025,Ride-Sharing Partner
66478,14670,Convertible,49.3,Mahindra,eVerito,2023,Fleet
66479,15307,Compact SUV,93.7,Volvo,XC40 Recharge,2024,Municipal Utility
66480,18282,SUV,46.8,Mahindra,eVerito,2020,Corporate
66481,19127,Crossover,86.8,MG,Comet EV,2023,Corporate
66482,25100,Convertible,59.9,Maruti Suzuki,Futuro-e,2025,Delivery Service
66483,20574,Crossover,74.5,Audi,Q4 e-tron,2025,Government
66484,23775,Electric Bike,52.1,Volkswagen,ID.3,2022,Rental Agency
66485,17008,Hatchback,31.7,Tata,Tigor EV,2021,Corporate
66486,13606,SUV,96.9,Jeep,Avenger EV,2025,Corporate
66487,12423,Van,33.6,Volkswagen,ID.3,2021,Government
66488,25186,Compact SUV,71.6,Honda,Prologue,2020,Rental Agency
66489,20089,Pickup,30.7,BYD,e6,2025,Educational Institution
66490,22123,Crossover,97.3,Hyundai,Ioniq 5,2019,Educational Institution
66491,16735,Van,63.6,BYD,Seal,2020,Delivery Service
66492,22304,Pickup,93.4,Volkswagen,ID.3,2023,Individual
66493,21983,SUV,81.9,Kia,EV6,2025,Municipal Utility
66494,22080,Electric Scooter,42.4,Jeep,Avenger EV,2021,Rental Agency
66495,10796,Coupe,90.9,Hyundai,Kona Electric,2025,Individual
66496,23263,Van,94,Hyundai,Kona Electric,2022,Fleet
66497,26537,Truck,91.1,Hyundai,Kona Electric,2018,Educational Institution
66498,19623,Electric Bike,56.9,Kia,EV6,2023,Ride-Sharing Partner
66499,18492,Hatchback,84.1,Honda,Prologue,2020,Rental Agency
66500,19538,Electric Scooter,62.2,Tata,Punch EV,2022,Municipal Utility
66501,18695,Convertible,42.7,Skoda,Enyaq iV,2021,Ride-Sharing Partner
66502,24377,Minivan,64.6,Renault,ZOE,2018,Fleet
66503,17941,Electric Bike,30.7,BMW,iX,2022,Educational Institution
66504,29679,Hatchback,36.6,Nissan,Ariya,2021,Educational Institution
66505,14195,Coupe,67,Volkswagen,ID.4,2018,Ride-Sharing Partner
66506,11969,Van,51.5,Hyundai,Kona Electric,2020,Delivery Service
66507,23292,Pickup,66.6,Nissan,Leaf,2023,Rental Agency
66508,26136,Three-Wheeler,95,Audi,e-tron,2018,Rental Agency
66509,13381,Coupe,67,Tata,Punch EV,2023,Delivery Service
66510,28940,Van,91.4,Kia,EV6,2022,Delivery Service
66511,14908,Coupe,93.7,Tesla,Model Y,2018,Government
66512,25449,Convertible,65.5,Citroën,ë-C3,2018,Rental Agency
66513,25456,Crossover,65.9,MG,ZS EV,2018,Government
66514,25510,Convertible,31.4,BYD,Atto 3,2021,Fleet
66515,18241,Pickup,86.8,Mahindra,eVerito,2025,Taxi Operator
66516,12644,Pickup,53.1,Audi,e-tron,2023,Corporate
66517,27786,Luxury Sedan,56.4,Citroën,ë-C3,2021,Ride-Sharing Partner
66518,23061,Electric Bike,88.7,BYD,Seal,2022,Fleet
66519,20455,Compact SUV,65.5,Hyundai,Kona Electric,2022,Individual
66520,12317,SUV,33,BYD,e6,2023,Rental Agency
66521,27981,Luxury Sedan,58.6,Tesla,Model Y,2019,Rental Agency
66522,13917,Minivan,80.5,Mercedes-Benz,EQS,2019,Corporate
66523,15444,Compact SUV,83.5,Nissan,Leaf,2023,Rental Agency
66524,21593,Truck,40.8,Renault,ZOE,2022,Government
66525,23322,Coupe,96.8,Jeep,Avenger EV,2021,Educational Institution
66526,19461,Sedan,48,BYD,e6,2018,Educational Institution
66527,29181,Electric Bike,78.6,Nissan,Leaf,2025,Ride-Sharing Partner
66528,26424,Convertible,66.7,Honda,Prologue,2023,Ride-Sharing Partner
66529,21635,Coupe,68.8,Audi,Q4 e-tron,2023,Individual
66530,19330,Minivan,44.5,Jeep,Avenger EV,2021,Fleet
66531,25662,Hatchback,36.2,Maruti Suzuki,Futuro-e,2022,Rental Agency
66532,25357,Truck,86.3,Mercedes-Benz,EQE,2022,Taxi Operator
66533,13106,Truck,84.1,Volkswagen,ID.4,2024,Fleet
66534,26276,Electric Scooter,58.7,Renault,ZOE,2025,Ride-Sharing Partner
66535,24299,Luxury Sedan,88.3,Mercedes-Benz,EQS,2024,Fleet
66536,28113,Crossover,34.4,Jeep,Avenger EV,2019,Educational Institution
66537,27918,Coupe,62.5,Kia,Soul EV,2024,Fleet
66538,21432,Coupe,47.5,Ford,Mustang Mach-E,2022,Taxi Operator
66539,15795,Compact SUV,86.9,Mercedes-Benz,EQB,2024,Individual
66540,23352,Pickup,44.4,BMW,iX,2022,Individual
66541,23250,Luxury Sedan,90.2,BYD,Atto 3,2022,Individual
66542,20881,Compact SUV,66.2,Skoda,Enyaq iV,2020,Municipal Utility
66543,10880,Electric Bike,97.1,BYD,Atto 3,2023,Individual
66544,22718,Luxury Sedan,38.6,Mahindra,XUV400,2022,Taxi Operator
66545,18204,Coupe,79,Citroën,ë-C3,2022,Rental Agency
66546,13888,Three-Wheeler,72.5,Tata,Tigor EV,2025,Government
66547,26703,Three-Wheeler,45.1,Jeep,Avenger EV,2020,Individual
66548,23021,Coupe,79.5,BMW,i4,2023,Fleet
66549,17119,Sedan,42.6,Hyundai,Ioniq 5,2025,Fleet
66550,22580,Electric Bike,81.3,Maruti Suzuki,Futuro-e,2020,Rental Agency
66551,23128,Coupe,46.5,Maruti Suzuki,Futuro-e,2019,Delivery Service
66552,25612,Truck,93.3,Volkswagen,ID.4,2024,Fleet
66553,21695,Minivan,47.4,Skoda,Enyaq iV,2018,Ride-Sharing Partner
66554,20066,Sedan,68.5,MG,ZS EV,2022,Taxi Operator
66555,16561,Crossover,65.9,Tesla,Model Y,2020,Rental Agency
66556,17602,Luxury Sedan,45.3,Audi,Q4 e-tron,2022,Fleet
66557,23093,Minivan,35.4,Tata,Nexon EV,2022,Rental Agency
66558,27392,Compact SUV,87.2,Kia,EV6,2024,Delivery Service
66559,10601,Truck,42.6,Nissan,Leaf,2019,Rental Agency
66560,13234,Luxury Sedan,72.2,Kia,EV6,2022,Municipal Utility
66561,26410,Van,63.7,BMW,iX,2021,Ride-Sharing Partner
66562,21096,Hatchback,72.6,Mercedes-Benz,EQB,2024,Municipal Utility
66563,13757,Compact SUV,44.4,Skoda,Enyaq iV,2019,Municipal Utility
66564,27681,Convertible,38.2,Volkswagen,ID.3,2024,Municipal Utility
66565,17051,Coupe,36.1,Honda,Prologue,2020,Delivery Service
66566,28431,Electric Bike,83.2,Tesla,Model S,2025,Educational Institution
66567,19991,Coupe,91,MG,ZS EV,2024,Individual
66568,25632,Truck,71.8,BYD,e6,2023,Ride-Sharing Partner
66569,16546,Luxury Sedan,87.3,Tata,Punch EV,2019,Taxi Operator
66570,27723,Convertible,50.4,Volkswagen,ID.4,2025,Corporate
66571,29042,Pickup,53.1,Citroën,ë-C3,2021,Rental Agency
66572,18529,Luxury Sedan,71.3,Kia,EV6,2018,Fleet
66573,28790,Truck,50,Mahindra,XUV400,2021,Corporate
66574,17625,Van,48.2,Renault,ZOE,2020,Educational Institution
66575,26430,Electric Scooter,77.5,Tata,Nexon EV,2020,Government
66576,15228,Hatchback,66.2,Hyundai,Ioniq 5,2025,Government
66577,16703,Crossover,53,Nissan,Leaf,2019,Municipal Utility
66578,18455,Electric Scooter,72.6,Nissan,Leaf,2025,Corporate
66579,18349,Electric Scooter,97.3,Tesla,Model S,2023,Corporate
66580,17996,SUV,37.8,Mercedes-Benz,EQB,2024,Fleet
66581,14439,Three-Wheeler,58.9,Audi,Q8 e-tron,2019,Individual
66582,14529,Coupe,56,Kia,EV6,2024,Government
66583,19685,Convertible,76.5,Mercedes-Benz,EQS,2018,Municipal Utility
66584,20313,Sedan,90.3,Kia,Soul EV,2024,Corporate
66585,23407,Compact SUV,35.2,Citroën,ë-C3,2025,Municipal Utility
